Negative,"Great phone for the price. Came super early. Comes with english, Spanish and Portuguese languages."
Negative,excellent product. It works perfectly in Venezuela
Negative,Looks like a toy phone. Had hard time opening the cover to access the SIM tray. Also the box arrived missing a USB cable. Product was returned.
Negative,"Very nice little phone. I got this for my 74 year old mom that is not comfortable with a smartphone. She has been wanting a phone that has the numbers at the bottom, and this is perfect. She loves it. Its very small works great. Its unlocked so that made things a whole lot easier. This phone would be great for older people that don't want the smartphone. Its lightweight and easy to use. I am very pleased with this phone. I received this phone at a discounted price for my unbiased and honest review. Highly recommended."
Negative,excelente
Negative,Pretty good phone. The battery is the best feature. It last almost two weeks on normal use.
Negative,excellent product thanks
Negative,"fast shipping, good!!"
Negative,"Great product, exactly what i expected. Great price"
Negative,"I bought this phone in anticipation of replacing my very old quad band phone that I use for asia and europe. The price was good, and in spite of the poor reviews I decided I'd give it a try. Big mistake. The first one wouldn't hold take a charge, so I asked for a replacement. Same problem. This phone is useless. I guess I'll go to best buy and get one that actually works. Don't waste your money or time, and especially don't waste your frustration on this useless piece of plastic. You need to remove it from your roster. It only gives Amazon a bad name."
Negative,It's a tank makes calls and do not need to worry about breaking it
Negative,It is very good !
Negative,excelente
Negative,very good
Negative,"EXCELLENT phone. BASIC ATTENDING CALLS HAVE TO EXPAND THE MEMORY TELEFONICA , radio, double SIM . It is a gift that will make him my uncle. And because it's an older person, you have the basics they need"
Negative,"Excellent article, very eficiente quality service performed"
Negative,excelente
Negative,EXCELLENT
Negative,excelente
Negative,Awsome phone on its great value :D
Negative,Excelente!!!!
Negative,Very good
Negative,A cheap blessing when over seas. Love this phone during my umrah!
Negative,This phone was horrible I understand it's just a little phone but it was really not worth it
Negative,EXCELENTE!
Negative,100% recomendado
Negative,fine
Negative,It has a great feel for such an inexpensive phone. Great functionality and precisely what I was looking for. Great phone as a back up or if you don't have the money for an expensive one.
Negative,I hate the phone because the sound is very bad
Negative,"This phone is $20. I'm dumbfounded by the reviews that complain it doesn't have this or that. Let's be real, this is a backup / emergency / throwaway phone and that's all it is. If you want it for that purpose, it does every thing you need. If you plan on using this day in and day out as a prepaid phone, you're going to want to go with something with a little more features. This phone has a 30 day standby battery life and it sits in my emergency bag. That's exactly what this phone is for. The controls are not slick, the construction sucks and is cheap, and the sim card is hard to remove, but honestly, if I ever had to use this and the time on that card, chances are I'd drop another 20 bucks for a new one. Here's to telling it like it is and not complaining about an imperfect phone that doesn't live up to an iPhone for twenty bucks."
Negative,WINE WITH PHONE CHARGER DAMAGED
Negative,great phone supper value
Negative,"I been using this Phone for about Six Months and I like it very much, plus the Price is still affordable .."
Negative,Dead after 2 days.
Negative,its not work internationally
Negative,Excelente
Negative,"Picked this up to use for a teen who isn't ready for a smartphone. It's exactly what it says on the box - a simple basic phone. Makes calls, slows down a teen's text-happy hands (they don't often appreciate those who came before them not having QWERTY input for texting); and does it all in a package that can be readily used with t-mobile's $3/month pay as you go plan. Hard to go wrong when you need something basic that can make a call in an emergency, and last forever doing it."
Negative,Good
Negative,nice
Negative,need college degree in geek to work it
Negative,So far so good. Its a nice phone
Negative,Simple and cool worth the price
Negative,EXCELENTE
Negative,"excellent, works very good with movistar in venezuela"
Negative,"Bought this for my grandfather wanting something basic that he can't mess up. And that is exactly what this is. Very easy to use. Slightly flimsy, but it's a $20 phone so no sweat. Do note you will need a micro SD card to be able to take amd save any pictures."
Negative,"Battery life absolutely sucks compared to the Tank 1. Sure the slightly bigger screen is nice, but I have to charge it every other day compared to once a month! Really tempted to return it"
Negative,"the telefone came in a very large box, sending went too expensive for foreign. (Utilicen cajas de acuerdo al tamaño del producto)"
Negative,"Picked this up to use for a teen who isn't ready for a smartphone. It's exactly what it says on the box - a simple basic phone. Makes calls, slows down a teen's text-happy hands (they don't often appreciate those who came before them not having QWERTY input for texting); and does it all in a package that can be readily used with t-mobile's $3/month pay as you go plan. Hard to go wrong when you need something basic that can make a call in an emergency, and last forever doing it."
Negative,Very good
Negative,Easy for my grandmother to use. She loves it! Fast shipping. Great price
Negative,i love this phone and the price..i was hesitant at first but when i got it i was very happy!!perfect phone when i go on a trip outside US.
Negative,"Great battery life. Easy to use. This is a great phone and radio. Don't expect to take pics, videos, etc....I was away for two weeks with hardly any power. I was able to use the phone, make numerous calls, without charging."
Negative,Good
Negative,Excellent seller recommend
Negative,Got this for my grandparents who use AT&T and because this is GSM unlocked it worked like a charm. Very simple for the user that really just needs a phone for emergency situations and the occasional text.
Negative,"I don't know what to say other than for the price you're paying you cant go wrong with the purchase. Don't expect much. It does not use Micro-SD sim card, but it does accept Micro-SD memory card."
Negative,Great phone for elderly people.
Negative,IT'S A GOOD PHONE !
Negative,Its simple but great. The battery runs for a week. Much better than the smart phones for the basic functionality though
Negative,"Fine, I like this product"
Negative,"I give this a one because it looked pretty, but I can't give it anything more because the battery didn't fit so I have NO IDEA what ever works or how it might work."
Negative,"Easy, Easy, Easy. Good"
Negative,a great cell phone cheap
Negative,I loved it! I only need this phone for my roaming SIM card and I am very satisfied. 😍😍😍
Negative,"Battery last forever. it last like 25 days on standby mode with some use. i bought because I live in Mexico and work on the USA and down here my american phone works, but sometimes when getting a service live internet you need a Mexican phone number. I try virgin mobile mexico and works fine. I was surprise and lough that for being so cheap at $ 20 it came with a camera and camcorder(cheap VGA) FM radio, flash, mp3 player king of big screen good call quality. I have forgotten how the old pones battery lasted. since i only use for some especial moments and want it something that the battery will last all day long. Maybe humanity needs to go back to this phone. Im 28 years and spend too much time on my Smart phone jejeje."
Negative,MUY BUENO
Negative,buena
Negative,bueno
Negative,works well good battery life
Negative,I get what I pay for.
Negative,Garbagio!
Negative,excellent
Negative,it is what i expected
Negative,EXCELENTE RECOMENDADO
Negative,What is the warranty policy? Purchased at end of July but never used it. It does not power on.
Negative,works perfectly
Negative,Although a great price for your purchase; the divided only worked for 2 weeks. No instruction for return product or rtn policy include.
Negative,Ok
Negative,Excellent.... good product.......Excellent seller.....todo bien..... I'm sorry by traduction.....
Negative,Pretty good
Negative,"Nice looking phone, impossible to open the back cover, terrible instructions, I returned mine the same day"
Negative,Excellent article !!!
Negative,Dead after 2 days.
Negative,its not work internationally
Negative,Nice phone for elderly and younger children.
Negative,Bought it for a trip to Africa. Did exactly what I wanted it to do. I could text and call by buying a local sim card and purchasing minutes as needed.
Negative,excellent
Negative,Value for money
Negative,"This phone is cheap, plus it has dual-sim features, which I thought it's way too good to be true until I bought it and tried it out myself when I'm oversea as my phone was locked with a carrier in the US. I had no problem using it at all although I felt like I went back in time. If you think about getting a phone for your little kids without worrying about them going on all of those social media sites or focus too much on playing games, this is the product that you want to get."
Negative,my order arrived in perfect condition
Negative,Everything was as I expected it to be
Negative,"I wanted to like this phone (which we gave to my mother-in-law), but unfortunately, it's not reliable. Our calls drop after a minute or two of conversation (and no, it's not the carrier, since my father-in-law has great reception in the same house). If you're looking for a reliable phone, pick something else."
Negative,GOOD
Negative,WINE WITH PHONE CHARGER DAMAGED
Negative,I got this phone for my daughters. Is a perfect little phone and cheap enough in case they break it or lose it. Everything in it works and I was able to use it for cricket wireless with no problems. I got it in pink and white. No problems with battery life or putting in the sim card. Just read the instructions.
Negative,Great little phone for our trip to Thailand. Worked great.
Negative,Great phone for the money......... I got a second one just to use as an MP3 player.
Negative,"the phone works, if you don't try to insert sim card different way"
Negative,"Not at all as described. Description called this an ""unlocked gsm phone"" but when I got it, it appeared to be set up for t mobile. I needed something actually unlocked, as I have att. Took it to the att store, and of course it didn't work. Forgot the box at the att store, so i can't return it, but I'm not sure it's even worth it anyway. Extremely disappointed. Complete waste of time and 20 bucks. Would rate as 0 stars if possible."
Negative,A cheap blessing when over seas. Love this phone during my umrah!
Negative,This phone was horrible I understand it's just a little phone but it was really not worth it
Negative,"excellent product, exactly to that indicated in the publication, the phone is excellent, good quality, very nice and truth that if you want something economical and easy to carry it weighs almost nothing. the seller is recommended and the article, an insurmountable and affordable price"
Negative,Veri Nice
Negative,"Good durable phone, worked nicely with long battery life for basic text/call features."
Negative,Never had a problem with it. Worked well with a sim that I bought from another country.
Negative,"The phone was returned, thank heavens. The phone calls were static and unclear due to the cheap quality of this device. Perhaps in an emergency situation it would be ok but otherwise it's a complete waste of money."
Negative,"Completely satisfied. This phone comes with two SIM slots. I am using one domestically on AT&T as my carrier. This will be kept on my bicycle, as a backup phone for when I need to call for help if my bicycle is diabed.For the second SIM slot, I plan to use it when I travel internationally. I will pick up a SIM card locally, and use it when I am abroad.So far, the phone is working exceptionally well. The battery life is amazing. I charged it once, at the beginning. Now more than three weeks later, it is still fully charged. Amazing!"
Negative,Excellent article. Thank you!
Negative,Yes definitely a good deal.
Negative,Battery life last so log but need to buy SD card or you won't be able to take any photos.
Negative,"all excellent , works very well in Venezuela"
Negative,excellent
Negative,excellent
Negative,"Now I have not used it yet overseas, so I don't know if it will work. But I think that will have more to do with the SIM card than the phone itself. It picked up the local network and works fine. Inserting the SIM takes some finesse and fingernails but is not too difficult. The buttons have a good feel to them. The radio is surprisingly clear for FM. Play around with it and you will eventually figure out how to make things work."
Negative,Excellent
Negative,"So far I have not done much with this phone. I am skeptical sometimes of battery lives and whatnot. I got this phone about a month and a half ago. said 30 day standby on it. of course, i instantly call bulls***. I think i received this on june 16th. I charged it that night. full charged it, took off the charger and turned on airplane mode. there are 3 bars of battery on at full. it is now august 2nd. I still have 3 bars of battery left. Yes, i know I have not used it to make calls or texts and such, but still, im impressed."
Negative,Terrible reception. Sent it back within a week.
Negative,It is very good !
Negative,It has a great feel for such an inexpensive phone. Great functionality and precisely what I was looking for. Great phone as a back up or if you don't have the money for an expensive one.
Negative,I like this cellphone.
Negative,I hate the phone because the sound is very bad
Negative,Excellent
Negative,good little phone gsm work great i sold out in one day
Negative,horrible service anywhere you are great if u want a hand held am fm radio couldnt store anything on couldnt change anything on it was not worth the money would have returned it if my toddler hadnt gotten a hold of it
Negative,Best ever...
Negative,This phone was horrible I understand it's just a little phone but it was really not worth it
Negative,Excellent product and good seller
Negative,MUY BUENO
Negative,"hi. I just received the cell phone at Venezuela. It does not work. It seems to be broken. We cant hear the received calls, even if it is configure at maximum volume level."
Negative,Excelent Phone. I love it
Negative,"Bought this for my grandfather wanting something basic that he can't mess up. And that is exactly what this is. Very easy to use. Slightly flimsy, but it's a $20 phone so no sweat. Do note you will need a micro SD card to be able to take amd save any pictures."
Negative,"Product description states the phone to be an unlocked GSM phone. I inserted my active AT&T Sim card and it didn't recognize it. It comes up as""Emergency"". I put a T-Mobile non-active sim and it found that network. They count on people not bothering to return it because it's a ""hassle"" just for $20. I don't care if it's ""only"" $20. I don't like giving my hard earned money away for no good reason. Amazon, you need to vet these vendors more carefully."
Negative,Not easy to text but awesome battery. In 20 min went from no charge to full charge.The FM radio is better than my Sony radio.Sound quality is incredible.
Negative,VERY GOOD
Negative,"I don't know what to say other than for the price you're paying you cant go wrong with the purchase. Don't expect much. It does not use Micro-SD sim card, but it does accept Micro-SD memory card."
Negative,😃
Negative,perfecto
Negative,A definite 5-stars! It works with 2 Sim-cards and a memory card. You can expand the media function by increasing your memory card volume.
Negative,Good phone for the price. Battery will last 4 days to 1 week approx.
Negative,"This phone is good for basic quick calls or a simple short text. PROS: cheap, it works, looks decent, the construction is fairly sturdy. CONS: not very user friendly, has no instruction manual, you cannot hear the phone ring even in a fairly quiet room, the alarm on its loudest is faint from a short distance, the cell reception is very poor with constant dropped calls making it not good for long conversations. I would not recommend buying this phone unless you just need it for an emergent situation, but even then you will be struggling to get a good signal and your conversation will blip in and out making it hard to for whom ever is listening to understand you."
Negative,"the phone works, if you don't try to insert sim card different way"
Negative,"Very basic phone, but as we know, smart phones drain batteries like vacumes, as a result, its a good thing to have one of these dual Sim lifesavers as a backup. Standby is about three weeks????? I'm verifying that now. No crazy apps to deplete the precious energy you need while hiking and lost."
Negative,excelente
Negative,excelente
Negative,Excellent retail management.
Negative,"Good phone, but is very hard to open it."
Negative,Very Good!
Negative,Worked great in Panama.
Negative,very good love it very much
Negative,I got this phone for my daughters. Is a perfect little phone and cheap enough in case they break it or lose it. Everything in it works and I was able to use it for cricket wireless with no problems. I got it in pink and white. No problems with battery life or putting in the sim card. Just read the instructions.
Negative,exelente
Negative,excelente
Negative,EXCELENTE
Negative,Great basic phone. Love the FM radio feauture. Works as advertised. Using it on Consumer Cellular GSM network. Works well for my elderly father.
Negative,Neat phone
Negative,The cell phone was not dual sim as advertise
Negative,"help me concentrate on my things and more productive, rather than playing the smart phone all the time"
Negative,Excelent
Negative,Very good
Negative,Three (3) months (almost to the day) it is completely dead. Kaput.
Negative,Just what i need it!!!
Negative,excelente
Negative,very good
Negative,"I would give this phone no stars if I could. My husband bought this phone because it accepts two sim cards. It worked for two days and then stopped. He returned the first phone and a second was sent immediately. It, too, stopped working after two days. Don't waste your time."
Negative,Bueno
Negative,SIM slot is designed weird. Bad quality control: won't read any SIM card. I ended returning it. I went to local Best Buy store and got a Samsung dumb phone for $10. much better than this Blu Tank II.
Negative,This phone was horrible I understand it's just a little phone but it was really not worth it
Negative,Terrible reception. Sent it back within a week.
Negative,well I recommend
Negative,Very good
Negative,excelente
Negative,I bought this phone for my mom and so far so good.
Negative,"I bought this phone in anticipation of replacing my very old quad band phone that I use for asia and europe. The price was good, and in spite of the poor reviews I decided I'd give it a try. Big mistake. The first one wouldn't hold take a charge, so I asked for a replacement. Same problem. This phone is useless. I guess I'll go to best buy and get one that actually works. Don't waste your money or time, and especially don't waste your frustration on this useless piece of plastic. You need to remove it from your roster. It only gives Amazon a bad name."
Negative,excelent!!!!!
Negative,Excelente
Negative,"Phone sucks, but I kinda figured that from the get go. It's a budget dumb phone so I knew what I was purchasing. No need to knock off any stars from my rating since it met my expectations. :)"
Negative,exactly what we expected bought for my grand...he loves it easy to use!
Negative,Needed a basic phone for one of our kids and this one fit the bill perfectly. Not only does it do the job it does it well.
Negative,Good
Negative,good
Negative,"Great phone for the price. Came super early. Comes with english, Spanish and Portuguese languages."
Negative,excellent product. It works perfectly in Venezuela
Negative,"Recommended seller, the product led me quickly and uneventfully"
Negative,"Great item and super fast shipping, thanks."
Negative,Nothing too fancy
Negative,"Near disposable, unlocked, and given the price decent construction. Add an inexpensive sim, and you are set to go. You can ditch your expense monthly plan. Great emergency or travel phone, or if you are someone who doesn't care about ""smart phones"" and just want something that makes calls."
Negative,"Nice looking phone, impossible to open the back cover, terrible instructions, I returned mine the same day"
Negative,It's a tank makes calls and do not need to worry about breaking it
Negative,very good
Negative,Excellent
Negative,"Love this cute little toy I call it, let's face fact people this phone works, we're so super high tech that we expect a $20 phone to give us everything. C'mon people, you get what you pay for. I'm buying this as a gift to my extended family in Nigeria and I have bought 3. So far it arrived today, I was too curious to see how it works or what's in it I opened it up and I get the complaint about the tiny space you stick your finger to open it, but for me with arcrylic nails I had no problems opening it and then I messed around with the button to turn it on found it on the top far right hand side, I love this cutie, it has an inbuilt FM radio people!!! It has a race car game for kids or adults alike and it's pretty much decent for its price, I will be buying more as a gift to my folks I added my SIM card and I made a call to a friend it works, battery was fully charged on arrival, no ear piece but it has a wall charger and USB. Including a manual for who ever has time to read it. I didn't have any problem with this phone, an advice to those high tech consumers get a life."
Negative,"So far I have not done much with this phone. I am skeptical sometimes of battery lives and whatnot. I got this phone about a month and a half ago. said 30 day standby on it. of course, i instantly call bulls***. I think i received this on june 16th. I charged it that night. full charged it, took off the charger and turned on airplane mode. there are 3 bars of battery on at full. it is now august 2nd. I still have 3 bars of battery left. Yes, i know I have not used it to make calls or texts and such, but still, im impressed."
Negative,very good product
Negative,perfecto
Negative,Amazing
Negative,This is a foreign language phone. It has no proper operating instructions. I can find no way to change the language to English. So it is useless to me.
Negative,"It is cheap and Amazon got it to me very quickly. Other than that, it's terrible. I'm on AT&T and have never had reception problem with any of my other phones, but this one drops almost every call upon answering the phone and at times I can't dial out. Doesn't get much worse than that for a phone."
Negative,bueno
Negative,its not work internationally
Negative,it works perfectly
Negative,"Seems like it would be great, but does not work on ATT's network nor TracFone's. Waste of money."
Negative,Great little phone for our trip to Thailand. Worked great.
Negative,Terrible reception
Negative,Excellent
Negative,Good
Negative,excelente!
Negative,exelente
Negative,muy buenos
Negative,excelente
Negative,"great, I recommend"
Negative,best phone for price... i will buy again
Negative,Came as expected. I ordered this for my 6 year old and she loves it!! <3
Negative,could barely hear callers
Negative,Not bad for the price
Negative,"very good phone, also price is good too"
Negative,Yes it does unlocked and used a rdgulam sim card on it.
Negative,WONDERFUL
Negative,"Bought this for my grandfather wanting something basic that he can't mess up. And that is exactly what this is. Very easy to use. Slightly flimsy, but it's a $20 phone so no sweat. Do note you will need a micro SD card to be able to take amd save any pictures."
Negative,Too small and difficult for my elderly mother tonuse
Negative,"Battery life absolutely sucks compared to the Tank 1. Sure the slightly bigger screen is nice, but I have to charge it every other day compared to once a month! Really tempted to return it"
Negative,Received on time and works fine.
Negative,great phone supper value
Negative,"I been using this Phone for about Six Months and I like it very much, plus the Price is still affordable .."
Negative,"excellent product, exactly to that indicated in the publication, the phone is excellent, good quality, very nice and truth that if you want something economical and easy to carry it weighs almost nothing. the seller is recommended and the article, an insurmountable and affordable price"
Negative,excelente
Negative,My order came on time and the phones were perfect
Negative,good
Negative,"great price ,a perfect phone for people that are looking for a simple phone without the complication of a smart phone"
Negative,junk not even two months and it will not turn on money in the garbage
Negative,VERY WELL
Negative,I arrived in perfect condition thank recommend
Negative,Awesome phone.
Negative,Bought this as a gift for my niece and so far its working great. and she loves it.
Negative,"After a few weeks this phone stopped turning on. It worked great until then, but I had to buy an entire new phone."
Negative,"help me concentrate on my things and more productive, rather than playing the smart phone all the time"
Negative,"bought is for foreign travel. Worked like a charm. for under $20, well worth the price."
Negative,good phone for the price
Negative,Neat phone
Negative,buen producto
Negative,Excelent Phone. I love it
Negative,excellent
Negative,excelente producto
Negative,"I never knew that you could get such a high quality phone for next to nothing!This phone is compact, well built for the price, and works as well as any other feature phone I have had including ones that cost many times its price. Some general notes about the phone:PROS* Built quality is not on par with a high end Motorola but is very good overall* Call quality is great - as good as any phone I have used* Keypad is very well done and easy to use* Software is fast and responsive and includes a lot of extras not expected at this price* FM Radio works great and will play from the speaker for hand free use* Battery life seem to be massive* Uses standard micro-SD for chargingCONS and Other Notes* Screen is plastic vs. glass* While called the Tank it is not water/dust/shock protected but I understood this when buying it* Dual SIM is something I won't use but many willIf you need a backup phone or a basic feature phone and you don't want to spend much money this is an amazing choice!!"
Negative,Simple and cool worth the price
Negative,"I bought this phone a couple of weeks ago. It got here quick, I went on You Tube and saw a couple of videos on how to set it up and install the Sim card, did the 1st time 24 hour battery charge, and it has been running fine ever since. If all you need is a basic phone and don't need the internet or other stuff, then this is perfect. The battery keeps its charge almost forever. For about $20, you can't beat it."
Negative,excelente
Negative,very good love it very much
Negative,I got this phone for my daughters. Is a perfect little phone and cheap enough in case they break it or lose it. Everything in it works and I was able to use it for cricket wireless with no problems. I got it in pink and white. No problems with battery life or putting in the sim card. Just read the instructions.
Negative,"Your product's description said that your phone is open but in truth the phone is not open at all as it does not work in the Caribbean. It was a waste of my money and now that I have return back from vacation, I am learning that I can no longer return it to you. Very unfair. I guess this is how you make your money."
Negative,Do not buy!Bad reception.Very poorly designed. Very hard to open the battery case-almost broke my nails.Seems very cheap and nonfunctional.
Negative,Battery life last so log but need to buy SD card or you won't be able to take any photos.
Negative,Very good no-worry phone for my middle-school daughter.
Negative,"Great cheap phone... It supports 2 sim cards... Worked with Telcel from Mexico. Good quality for the price, battery is pretty good on this thing. I would highly recommend a low cost backup phone."
Negative,No reception. Worst idea ever
Negative,"Honestly, we didn't expect much from this phone considering how cheap it is. My husband wanted to downgrade from a smartphone, but this is useless. First, the directions were vague and not helpful. Secondly, it gets terrible reception and calls sound pretty bad. It doesn't have T9 which makes having a low tech phone pretty tedious. Also, the SIM is nearly impossible to take out. Not good if you're using it as a temporary phone."
Negative,"Product description states the phone to be an unlocked GSM phone. I inserted my active AT&T Sim card and it didn't recognize it. It comes up as""Emergency"". I put a T-Mobile non-active sim and it found that network. They count on people not bothering to return it because it's a ""hassle"" just for $20. I don't care if it's ""only"" $20. I don't like giving my hard earned money away for no good reason. Amazon, you need to vet these vendors more carefully."
Negative,Excelent!
Negative,"Couldn't hear anyone during phone calls, it sounds like the speaker is tucked away somewhere deep inside the phone and what you get is a low muffled distorted sound where you cant make out what people our saying. I had to use speaker and it was still very difficult to hear. Also had no little to no service with ATT to where I couldnt even make outgoing calls while my iPhone next to it had full bars. Sending it back and getting an ATT Go Phone."
Negative,"I bought this phone to use it in Venezuela so I can leave my SmartPhone at home. It works great with Movilnet and Movistar. Very basic, just as I wanted, 100% recommended."
Negative,ok
Negative,We used this phone in Jamaica. It was perfect for this with Digicel service
Negative,Excelente
Negative,Great Item.
Negative,"Now I have not used it yet overseas, so I don't know if it will work. But I think that will have more to do with the SIM card than the phone itself. It picked up the local network and works fine. Inserting the SIM takes some finesse and fingernails but is not too difficult. The buttons have a good feel to them. The radio is surprisingly clear for FM. Play around with it and you will eventually figure out how to make things work."
Negative,Excellent
Negative,Excellent retail management.
Negative,"Good phone, but is very hard to open it."
Negative,Perfect - simple and cheap.
Negative,"phone works very well, and is better than I thought for a dumbphone, purchased it because blu tank 193was rated as one of the best in this class, set it up with cricket and pretty much straight forward, it needsa sim card in order to work, it comes with none. you can install sim card from another unlocked phone andit will work with this phone if original phone was gsm networked. the phone does have several ring tones to choose from. andsecond sim slot is for another phone carrier, towards the top of the phone under the cover, there is a sdhc slot for storing customized ringtones and other stored media, you need to provide the sdhc micro card yourself, overall very impressed."
Negative,"cant beat the price, works great"
Negative,"Bought this phone to use overseas and it worked perfectly. Just inserted sim card and it worked like a charm. I didn't need a lot of apps so it worked for the basics. Would not work for viber, whatsapp and other such apps."
Negative,5 stars
Negative,EXCELENTE
Negative,Great basic phone. Love the FM radio feauture. Works as advertised. Using it on Consumer Cellular GSM network. Works well for my elderly father.
Negative,excelente
Negative,"all excellent , works very well in Venezuela"
Negative,excelente
Negative,we love it
Negative,and repair the mobile changes your publication because they are not released ok
Negative,Great for taking on vacation overseas and having chip installed at the local carrier.
Negative,"Basically it's very good cellphone. The functions of calling and text work very well. However, my BLU Tank II phone haven't turned on anymore since just a month passed. I think the reason why it does not turn on is the buttery trouble. It still a month since I've bought. I cannot return and replace my phone because of Amazon return policy. I am very disappointed. Therefore I cannot recommend this one, and I do not want anyone to make a same mistake."
Negative,excelente
Negative,works well good battery life
Negative,excellent
Negative,very good product
Negative,VERY GOOD
Negative,A definite 5-stars! It works with 2 Sim-cards and a memory card. You can expand the media function by increasing your memory card volume.
Negative,great phone supper value
Negative,I bought this phone in Nov of 2015 and it hasn't been a year yet and the screen got black it's not working anymore. I would like to return it since is still eligible for the year guarantee.
Negative,the best phone I've ever had so far
Negative,Excelente muy bueno
Negative,EXCELENTE
Negative,bueno
Negative,"Great product, exactly what i expected. Great price"
Negative,"I bought this phone in anticipation of replacing my very old quad band phone that I use for asia and europe. The price was good, and in spite of the poor reviews I decided I'd give it a try. Big mistake. The first one wouldn't hold take a charge, so I asked for a replacement. Same problem. This phone is useless. I guess I'll go to best buy and get one that actually works. Don't waste your money or time, and especially don't waste your frustration on this useless piece of plastic. You need to remove it from your roster. It only gives Amazon a bad name."
Negative,This phone does not have T9 texting. Everytime you turn the phone on you must reset your private settings (not time and date).The pict on amazon makes it look a lot more sleak then it really is.The phone does not have any of its own memory for picts and videos.There are a few other fitures it is lacking as well.If you want it ONLY for talking even if it will be a hassle to use then this is the one to buy
Negative,excellent product thanks
Negative,exellent
Negative,Very good price and very good phone..
Negative,"Oh this is the best ""old-style"" phone I've ever had. It doesn't do much but for what it does, it does perfectly.The radio isn't garbage, It can read 16gb micro-sd cards, its got a basic file system."
Negative,What is the warranty policy? Purchased at end of July but never used it. It does not power on.
Negative,It works good. Thank you.
Negative,Excelente
Negative,"the phone works, if you don't try to insert sim card different way"
Negative,"Good durable phone, worked nicely with long battery life for basic text/call features."
Negative,muy buen producto
Negative,exelente producto
Negative,A1
Negative,"Beatiful and good quality, I received what was bought. Seller is recommended by me."
Negative,Came from using a Sony Xperia Z3. Received this phone yesterday and I am very pleased. For a basic phone this is a great value. The dual sim feature is also helpful so that I can have both my personal phone line and work phone line on one device. I feel as if I am too smart for a so called 'smart' phone. Having a smaller device as well as no fear dropping this as it will probably take me throwing it at the ground to actually cause noticeable effects to be a better trade off. Viva less stress!
Negative,Very tint phone n not user friendly
Negative,After a month or so it started messing up thinking it has the earphone jack plugged in. Now I have to always put it on speaker phone to take a call. I tried everything to fix it and it still shows the monkey with the headphones on.
Negative,ok
Negative,Good
Negative,Fast shipping. Works great in Cuba
Negative,Excellent
Negative,thank you
Negative,"very good phone, also price is good too"
Negative,"I just got this phone and this review is based on my first impressions. This phone gives you a lot for the money. You cannot compare it to the Nokia phones at the same price range. The software/screen/extras are way better. FM radio is a blast! Very clear even without any external headset. In contrast, my new Moto G 2015 does not give you this good reception without a headset. Display is very nice - big, bright, smooth and colorful . Navigation is quite intuitive after 5 minutes playing with the phone. Performance is good. I cannot comment on its call performance since I am only using it with an international sim to receive text messages. The cover is very easy to remove but I found the battery pretty hard to remove. The manual does not indicate how to load the SIM though there is impression embedded near the SIM card compartment. I used a video on YouTube to confirm that I was doing it correctly. Hint - Insert the first sim all the way in until it is flush with the border. Link to video - https://www.youtube.com/watch?v=B7nqUw0g7QMI think the phone back could be more textured to give a better grip."
Negative,What is the warranty policy? Purchased at end of July but never used it. It does not power on.
Negative,"Excellent , so good."
Negative,excelente
Negative,"Great item and super fast shipping, thanks."
Negative,It's a tank makes calls and do not need to worry about breaking it
Negative,need college degree in geek to work it
Negative,So far so good. Its a nice phone
Negative,I love my new mobile!
Negative,excellent product thanks
Negative,excelente
Negative,bien
Negative,GOOD
Negative,"bought is for foreign travel. Worked like a charm. for under $20, well worth the price."
Negative,"Great cheap phone.It can accept two sim cards!That means it's great for international travel, if you plan ahead.For $20Also great is that the battery lasts literally for about 3 weeks while idle. I am not kidding."
Negative,Great
Negative,Neat phone
Negative,excelente
Negative,excellent
Negative,very well
Negative,"Picked this up to use for a teen who isn't ready for a smartphone. It's exactly what it says on the box - a simple basic phone. Makes calls, slows down a teen's text-happy hands (they don't often appreciate those who came before them not having QWERTY input for texting); and does it all in a package that can be readily used with t-mobile's $3/month pay as you go plan. Hard to go wrong when you need something basic that can make a call in an emergency, and last forever doing it."
Negative,excellent
Negative,Excellent. I recommend it.
Negative,Excelente
Negative,"This is a piece of trash, the battery does not fit. wanted to return it but time expire to get my money back"
Negative,Me gusto mucho
Negative,"Beatiful and good quality, I received what was bought. Seller is recommended by me."
Negative,Good
Negative,WONDERFUL
Negative,Very tint phone n not user friendly
Negative,"Good purchase. I bought to use with Movistar, Venezuela. It fit perfect in my pant pocket. Battery is good."
Negative,"I bought this phone for my elderly father in law. The battery life seems rather amazing and the phone seems easy enough to use. However, the FM radio comes on way too easy. Like, every time I use the center toggle. Every time. Rather than have my father in law come to my office 72 times a day to have me turn off the radio, I will throw this in a drawer to use if and when I'm ever in a pinch for a temporary phone."
Negative,"Good ""burner""phone. No complaints."
Negative,Great backup phone.
Negative,Simply will not work at all. Not worth the trouble of trying to return it. Junk. Avoid.
Negative,"All came good, excellent, Thanks"
Negative,"excellent, works very good with movistar in venezuela"
Negative,excelente
Negative,Loved this phone. The battery last forever. I used it for my back up sim cards. However this is not a smartphone.
Negative,Phone was great but internal antenna not strong enough for new towers
Negative,"It didn't work, I couldn't even put the batter in because of deformity"
Negative,Excellent article. Thank you!
Negative,Excelente
Negative,execelente recomendado 100%
Negative,works perfectly
Negative,"I bought this phone to use it in Venezuela so I can leave my SmartPhone at home. It works great with Movilnet and Movistar. Very basic, just as I wanted, 100% recommended."
